Iter  Part  GoF  Model_Output  
2  24   1.0156100E-01   1.0156100E-01  
2  25   9.8396000E-02   9.8396000E-02  
2  26   9.4342000E-02   9.4342000E-02  
2  27   2.3245900E-01   2.3245900E-01  
2  28   4.5880000E-02   4.5880000E-02  
2  29   5.2644000E-02   5.2644000E-02  
2  30   5.4562000E-02   5.4562000E-02  
2  31   7.8273000E-02   7.8273000E-02  
2  32   8.9555000E-02   8.9555000E-02  
2  33   7.5432000E-02   7.5432000E-02  
2  34   2.0349500E-01   2.0349500E-01  
2  35   1.0789800E-01   1.0789800E-01  
2  36   6.1491000E-02   6.1491000E-02  
2  37   1.0700400E-01   1.0700400E-01  
2  38   9.9568000E-02   9.9568000E-02  
2  39   1.0157900E-01   1.0157900E-01  
2  40   1.5017900E-01   1.5017900E-01  
2  41   2.4142600E-01   2.4142600E-01  
2  42   1.4195400E-01   1.4195400E-01  
2  43   1.4235500E-01   1.4235500E-01  
2  44   6.3426000E-02   6.3426000E-02  
2  45   5.4028000E-02   5.4028000E-02  
2  46   2.4745700E-01   2.4745700E-01  
2  47   6.2691000E-02   6.2691000E-02  
2  48   5.5054000E-02   5.5054000E-02  
2  49   1.7795200E-01   1.7795200E-01  
2  50   2.0378500E-01   2.0378500E-01  
2  51   8.2675000E-02   8.2675000E-02  
2  52   8.0597000E-02   8.0597000E-02  
2  53   2.1681800E-01   2.1681800E-01  
2  54   7.0942000E-02   7.0942000E-02  
2  55   2.4079600E-01   2.4079600E-01  
2  56   1.8519100E-01   1.8519100E-01  
2  57   7.5668000E-02   7.5668000E-02  
2  58   9.3265000E-02   9.3265000E-02  
2  59   1.6285600E-01   1.6285600E-01  
2  60   1.2448100E-01   1.2448100E-01  
2  61   6.1270000E-02   6.1270000E-02  
2  62   1.3085500E-01   1.3085500E-01  
2  63   2.1165300E-01   2.1165300E-01  
2  64   9.5999000E-02   9.5999000E-02  
2  65   9.7032000E-02   9.7032000E-02  
2  66   4.4534000E-02   4.4534000E-02  
2  67   1.4377800E-01   1.4377800E-01  
2  68   4.5859000E-02   4.5859000E-02  
2  69   1.7264800E-01   1.7264800E-01  
2  70   1.1238500E-01   1.1238500E-01  
2  71   1.0640500E-01   1.0640500E-01  
2  72   1.6698300E-01   1.6698300E-01  
2  73   7.3034000E-02   7.3034000E-02  
2  74   6.8637000E-02   6.8637000E-02  
2  75   4.7774000E-02   4.7774000E-02  
2  76   4.4153000E-02   4.4153000E-02  
2  77   1.6827300E-01   1.6827300E-01  
2  78   6.4902000E-02   6.4902000E-02  
2  79   5.1109000E-02   5.1109000E-02  
2  80   1.2418800E-01   1.2418800E-01  
2  81   1.2289200E-01   1.2289200E-01  
2  82   1.6796600E-01   1.6796600E-01  
2  83   1.1016100E-01   1.1016100E-01  
2  84   1.6281000E-01   1.6281000E-01  
2  85   6.3959000E-02   6.3959000E-02  
2  86   5.1633000E-02   5.1633000E-02  
2  87   9.0032000E-02   9.0032000E-02  
2  88   1.3051900E-01   1.3051900E-01  
2  89   1.1031900E-01   1.1031900E-01  
2  90   5.4737000E-02   5.4737000E-02  
2  91   2.4095900E-01   2.4095900E-01  
2  92   7.0793000E-02   7.0793000E-02  
2  93   9.1147000E-02   9.1147000E-02  
2  94   7.2408000E-02   7.2408000E-02  
2  95   1.1623600E-01   1.1623600E-01  
2  96   6.2858000E-02   6.2858000E-02  
2  97   1.5928200E-01   1.5928200E-01  
2  98   2.3942700E-01   2.3942700E-01  
2  99   1.1481000E-01   1.1481000E-01  
2  100   7.2385000E-02   7.2385000E-02  
2  101   1.5155800E-01   1.5155800E-01  
2  102   1.6619800E-01   1.6619800E-01  
2  103   9.2589000E-02   9.2589000E-02  
2  104   8.1695000E-02   8.1695000E-02  
2  105   1.8292200E-01   1.8292200E-01  
2  106   4.6677000E-02   4.6677000E-02  
2  107   5.7683000E-02   5.7683000E-02  
2  108   1.1491200E-01   1.1491200E-01  
2  109   1.4015500E-01   1.4015500E-01  
2  110   2.4454200E-01   2.4454200E-01  
2  111   1.1449500E-01   1.1449500E-01  
2  112   4.5943000E-02   4.5943000E-02  
2  113   1.6323600E-01   1.6323600E-01  
2  114   1.1723100E-01   1.1723100E-01  
2  115   2.3094000E-01   2.3094000E-01  
2  116   1.2345600E-01   1.2345600E-01  
2  117   6.9005000E-02   6.9005000E-02  
2  118   7.0309000E-02   7.0309000E-02  
2  119   5.6900000E-02   5.6900000E-02  
2  120   7.6270000E-02   7.6270000E-02  
2  121   2.0422400E-01   2.0422400E-01  
2  122   9.0838000E-02   9.0838000E-02  
2  123   1.2741000E-01   1.2741000E-01  
2  124   2.0257200E-01   2.0257200E-01  
2  125   1.1795400E-01   1.1795400E-01  
2  126   1.6800900E-01   1.6800900E-01  
2  127   6.6088000E-02   6.6088000E-02  
3  1   1.8622300E-01   1.8622300E-01  
3  2   5.9416000E-02   5.9416000E-02  
3  3   1.2073300E-01   1.2073300E-01  
3  4   7.0564000E-02   7.0564000E-02  
3  5   7.9602000E-02   7.9602000E-02  
3  6   1.3508200E-01   1.3508200E-01  
3  7   1.3085000E-01   1.3085000E-01  
3  8   4.9956000E-02   4.9956000E-02  
3  9   5.3773000E-02   5.3773000E-02  
3  10   9.9775000E-02   9.9775000E-02  
3  11   1.2819200E-01   1.2819200E-01  
3  12   2.9392600E-01   2.9392600E-01  
3  13   6.8779000E-02   6.8779000E-02  
3  14   1.2151800E-01   1.2151800E-01  
3  15   7.8015000E-02   7.8015000E-02  
3  16   1.6549200E-01   1.6549200E-01  
3  17   9.0457000E-02   9.0457000E-02  
3  18   1.2509000E-01   1.2509000E-01  
3  19   2.5538800E-01   2.5538800E-01  
3  20   5.9405000E-02   5.9405000E-02  
3  21   1.3708000E-01   1.3708000E-01  
3  22   5.1665000E-02   5.1665000E-02  
3  23   1.0767800E-01   1.0767800E-01  
3  24   1.1807700E-01   1.1807700E-01  
3  25   1.1155400E-01   1.1155400E-01  
3  26   5.6439000E-02   5.6439000E-02  
3  27   2.6657400E-01   2.6657400E-01  
3  28   8.5260000E-02   8.5260000E-02  
3  29   5.7191000E-02   5.7191000E-02  
3  30   1.0056200E-01   1.0056200E-01  
3  31   4.5738000E-02   4.5738000E-02  
3  32   5.4359000E-02   5.4359000E-02  
3  33   6.9339000E-02   6.9339000E-02  
3  34   2.1950500E-01   2.1950500E-01  
3  35   1.7967200E-01   1.7967200E-01  
3  36   7.9232000E-02   7.9232000E-02  
3  37   2.1048200E-01   2.1048200E-01  
3  38   1.1083300E-01   1.1083300E-01  
3  39   1.5603400E-01   1.5603400E-01  
3  40   2.2792600E-01   2.2792600E-01  
3  41   2.5093800E-01   2.5093800E-01  
3  42   1.3847900E-01   1.3847900E-01  
3  43   1.5979700E-01   1.5979700E-01  
3  44   6.9661000E-02   6.9661000E-02  
3  45   8.9180000E-02   8.9180000E-02  
3  46   2.5438700E-01   2.5438700E-01  
3  47   5.2148000E-02   5.2148000E-02  
3  48   1.0896700E-01   1.0896700E-01  
3  49   2.2611500E-01   2.2611500E-01  
3  50   1.8977800E-01   1.8977800E-01  
3  51   1.2763400E-01   1.2763400E-01  
3  52   1.1504400E-01   1.1504400E-01  
3  53   1.9768200E-01   1.9768200E-01  
3  54   1.1084500E-01   1.1084500E-01  
3  55   1.4183700E-01   1.4183700E-01  
3  56   1.2510000E-01   1.2510000E-01  
3  57   8.4746000E-02   8.4746000E-02  
3  58   1.2438200E-01   1.2438200E-01  
3  59   1.5133100E-01   1.5133100E-01  
3  60   1.4160700E-01   1.4160700E-01  
3  61   5.5011000E-02   5.5011000E-02  
3  62   7.8225000E-02   7.8225000E-02  
3  63   2.2486300E-01   2.2486300E-01  
3  64   1.1932900E-01   1.1932900E-01  
3  65   1.2827400E-01   1.2827400E-01  
3  66   5.0182000E-02   5.0182000E-02  
3  67   1.5686200E-01   1.5686200E-01  
3  68   1.0090000E-01   1.0090000E-01  
3  69   2.1235200E-01   2.1235200E-01  
3  70   1.0135900E-01   1.0135900E-01  
3  71   7.1754000E-02   7.1754000E-02  
3  72   1.0001200E-01   1.0001200E-01  
3  73   9.7165000E-02   9.7165000E-02  
3  74   7.8424000E-02   7.8424000E-02  
3  75   7.3549000E-02   7.3549000E-02  
3  76   6.7862000E-02   6.7862000E-02  
3  77   9.1266000E-02   9.1266000E-02  
3  78   1.5629900E-01   1.5629900E-01  
3  79   4.7529000E-02   4.7529000E-02  
3  80   8.2747000E-02   8.2747000E-02  
3  81   4.8916000E-02   4.8916000E-02  
3  82   1.7741200E-01   1.7741200E-01  
3  83   5.2717000E-02   5.2717000E-02  
3  84  NA  NA  
3  85   7.4672000E-02   7.4672000E-02  
3  86   1.1970700E-01   1.1970700E-01  
3  87   6.7023000E-02   6.7023000E-02  
3  88   5.5919000E-02   5.5919000E-02  
3  89   1.0893900E-01   1.0893900E-01  
3  90   1.0340600E-01   1.0340600E-01  
3  91   2.0452100E-01   2.0452100E-01  
3  92   8.3944000E-02   8.3944000E-02  
3  93   7.2023000E-02   7.2023000E-02  
3  94   5.7381000E-02   5.7381000E-02  
3  95  NA  NA  
3  96   6.2265000E-02   6.2265000E-02  
3  97   1.3441000E-01   1.3441000E-01  
3  98   2.6937800E-01   2.6937800E-01  
3  99   9.5755000E-02   9.5755000E-02  
3  100   9.9740000E-02   9.9740000E-02  
3  101   1.0892200E-01   1.0892200E-01  
3  102   1.2702700E-01   1.2702700E-01  
3  103   1.0202900E-01   1.0202900E-01  
3  104   1.4894900E-01   1.4894900E-01  
3  105   1.0936400E-01   1.0936400E-01  
3  106   7.2333000E-02   7.2333000E-02  
3  107   6.4610000E-02   6.4610000E-02  
3  108   8.6115000E-02   8.6115000E-02  
3  109   1.5475800E-01   1.5475800E-01  
3  110   2.5856400E-01   2.5856400E-01  
3  111   8.1670000E-02   8.1670000E-02  
3  112   5.8637000E-02   5.8637000E-02  
3  113   1.5662400E-01   1.5662400E-01  
3  114   8.3970000E-02   8.3970000E-02  
3  115   2.1806400E-01   2.1806400E-01  
3  116   6.7461000E-02   6.7461000E-02  
3  117   6.6854000E-02   6.6854000E-02  
3  118   5.6742000E-02   5.6742000E-02  
3  119   5.2682000E-02   5.2682000E-02  
3  120   7.9739000E-02   7.9739000E-02  
3  121   2.2214000E-01   2.2214000E-01  
3  122   8.0961000E-02   8.0961000E-02  
3  123   1.4996700E-01   1.4996700E-01  
3  124   2.1110000E-01   2.1110000E-01  
3  125   1.0089000E-01   1.0089000E-01  
3  126   1.9621200E-01   1.9621200E-01  
3  127   7.5827000E-02   7.5827000E-02  
4  1   1.6258700E-01   1.6258700E-01  
4  2   5.9704000E-02   5.9704000E-02  
4  3   1.2749800E-01   1.2749800E-01  
4  4   8.7976000E-02   8.7976000E-02  
4  5   1.1497500E-01   1.1497500E-01  
4  6   5.5261000E-02   5.5261000E-02  
4  7   1.1496000E-01   1.1496000E-01  
4  8   4.9949000E-02   4.9949000E-02  
4  9   6.0283000E-02   6.0283000E-02  
4  10   1.0477500E-01   1.0477500E-01  
4  11   1.2462900E-01   1.2462900E-01  
4  12   2.8155100E-01   2.8155100E-01  
4  13   7.9396000E-02   7.9396000E-02  
4  14   4.7911000E-02   4.7911000E-02  
4  15   8.5187000E-02   8.5187000E-02  
4  16   1.0347000E-01   1.0347000E-01  
4  17   6.7112000E-02   6.7112000E-02  
4  18   6.3029000E-02   6.3029000E-02  
4  19   2.2555500E-01   2.2555500E-01  
4  20   7.1761000E-02   7.1761000E-02  
4  21   1.2154000E-01   1.2154000E-01  
4  22   1.1351500E-01   1.1351500E-01  
4  23   8.4230000E-02   8.4230000E-02  
4  24   7.4294000E-02   7.4294000E-02  
4  25   1.2001900E-01   1.2001900E-01  
4  26   6.3885000E-02   6.3885000E-02  
4  27   2.6173500E-01   2.6173500E-01  
4  28   8.3982000E-02   8.3982000E-02  
4  29   9.2404000E-02   9.2404000E-02  
4  30   5.5919000E-02   5.5919000E-02  
4  31   1.0929700E-01   1.0929700E-01  
4  32   6.6275000E-02   6.6275000E-02  
4  33   8.3518000E-02   8.3518000E-02  
4  34   1.1790200E-01   1.1790200E-01  
4  35   2.0481000E-01   2.0481000E-01  
4  36   1.7603600E-01   1.7603600E-01  
4  37   1.7608300E-01   1.7608300E-01  
4  38   1.2192500E-01   1.2192500E-01  
4  39   9.6038000E-02   9.6038000E-02  
4  40   1.9236700E-01   1.9236700E-01  
4  41   1.6892100E-01   1.6892100E-01  
4  42   6.4883000E-02   6.4883000E-02  
4  43   1.2021700E-01   1.2021700E-01  
4  44   5.4058000E-02   5.4058000E-02  
4  45   8.3098000E-02   8.3098000E-02  
4  46   2.2008500E-01   2.2008500E-01  
4  47   1.3165900E-01   1.3165900E-01  
4  48   5.1803000E-02   5.1803000E-02  
4  49   9.9804000E-02   9.9804000E-02  
4  50   9.7364000E-02   9.7364000E-02  
4  51   5.9492000E-02   5.9492000E-02  
4  52   8.6586000E-02   8.6586000E-02  
4  53   1.0720700E-01   1.0720700E-01  
4  54   8.5603000E-02   8.5603000E-02  
4  55   5.2744000E-02   5.2744000E-02  
4  56   5.8178000E-02   5.8178000E-02  
4  57   6.4902000E-02   6.4902000E-02  
4  58   1.4017300E-01   1.4017300E-01  
4  59   1.6119900E-01   1.6119900E-01  
4  60   1.1440600E-01   1.1440600E-01  
4  61   1.2062800E-01   1.2062800E-01  
4  62   6.2091000E-02   6.2091000E-02  
4  63   1.8295900E-01   1.8295900E-01  
4  64   6.2771000E-02   6.2771000E-02  
4  65   5.1972000E-02   5.1972000E-02  
4  66   5.5527000E-02   5.5527000E-02  
4  67   5.8122000E-02   5.8122000E-02  
4  68   7.5203000E-02   7.5203000E-02  
4  69   2.0799700E-01   2.0799700E-01  
4  70   5.2704000E-02   5.2704000E-02  
4  71   8.6582000E-02   8.6582000E-02  
4  72   5.4364000E-02   5.4364000E-02  
4  73   1.1210200E-01   1.1210200E-01  
4  74   9.2899000E-02   9.2899000E-02  
4  75   4.9362000E-02   4.9362000E-02  
4  76   7.7031000E-02   7.7031000E-02  
4  77   8.4016000E-02   8.4016000E-02  
4  78   9.9014000E-02   9.9014000E-02  
4  79   5.2600000E-02   5.2600000E-02  
4  80   7.0448000E-02   7.0448000E-02  
4  81   7.8571000E-02   7.8571000E-02  
4  82   9.4363000E-02   9.4363000E-02  
4  83   5.8861000E-02   5.8861000E-02  
4  84   9.3362000E-02   9.3362000E-02  
4  85   7.4901000E-02   7.4901000E-02  
4  86   2.2960500E-01   2.2960500E-01  
4  87   6.4175000E-02   6.4175000E-02  
4  88   1.2740500E-01   1.2740500E-01  
4  89   1.8224800E-01   1.8224800E-01  
4  90   6.3199000E-02   6.3199000E-02  
4  91   1.6536400E-01   1.6536400E-01  
4  92   1.4097700E-01   1.4097700E-01  
4  93   6.6626000E-02   6.6626000E-02  
4  94   6.2325000E-02   6.2325000E-02  
4  95   9.8896000E-02   9.8896000E-02  
4  96   1.3254600E-01   1.3254600E-01  
4  97   1.0392800E-01   1.0392800E-01  
4  98   1.4976200E-01   1.4976200E-01  
4  99   8.1665000E-02   8.1665000E-02  
4  100   7.7083000E-02   7.7083000E-02  
4  101   6.0763000E-02   6.0763000E-02  
4  102   7.0185000E-02   7.0185000E-02  
4  103   8.5751000E-02   8.5751000E-02  
4  104   1.0476800E-01   1.0476800E-01  
4  105   5.7989000E-02   5.7989000E-02  
4  106   9.7603000E-02   9.7603000E-02  
4  107   9.3789000E-02   9.3789000E-02  
4  108   8.9747000E-02   8.9747000E-02  
4  109   9.5588000E-02   9.5588000E-02  
4  110   2.0932300E-01   2.0932300E-01  
4  111   7.3348000E-02   7.3348000E-02  
4  112   7.7911000E-02   7.7911000E-02  
4  113   1.3257300E-01   1.3257300E-01  
4  114   8.2246000E-02   8.2246000E-02  
4  115   1.7975200E-01   1.7975200E-01  
4  116   5.8482000E-02   5.8482000E-02  
4  117   7.8793000E-02   7.8793000E-02  
4  118   8.1840000E-02   8.1840000E-02  
4  119   5.8484000E-02   5.8484000E-02  
4  120   1.3379700E-01   1.3379700E-01  
4  121   2.2281300E-01   2.2281300E-01  
4  122  NA  NA  
4  123   7.8208000E-02   7.8208000E-02  
4  124   1.6258300E-01   1.6258300E-01  
4  125   4.7542000E-02   4.7542000E-02  
4  126   9.1140000E-02   9.1140000E-02  
4  127   8.5671000E-02   8.5671000E-02  
5  1   8.8922000E-02   8.8922000E-02  
5  2   4.7271000E-02   4.7271000E-02  
5  3   1.4792300E-01   1.4792300E-01  
5  4   8.8063000E-02   8.8063000E-02  
5  5   1.1488300E-01   1.1488300E-01  
5  6   6.5461000E-02   6.5461000E-02  
5  7   8.6759000E-02   8.6759000E-02  
5  8   6.5605000E-02   6.5605000E-02  
5  9   4.3873000E-02   4.3873000E-02  
5  10   5.9332000E-02   5.9332000E-02  
5  11   9.1479000E-02   9.1479000E-02  
5  12   1.8069900E-01   1.8069900E-01  
5  13   9.6960000E-02   9.6960000E-02  
5  14   4.7541000E-02   4.7541000E-02  
5  15   4.8285000E-02   4.8285000E-02  
5  16   1.7990400E-01   1.7990400E-01  
5  17   5.8389000E-02   5.8389000E-02  
5  18   6.7813000E-02   6.7813000E-02  
5  19   1.3408800E-01   1.3408800E-01  
5  20   4.8789000E-02   4.8789000E-02  
5  21   4.9018000E-02   4.9018000E-02  
5  22   1.3969500E-01   1.3969500E-01  
5  23   7.5456000E-02   7.5456000E-02  
5  24   5.5195000E-02   5.5195000E-02  
5  25   7.2842000E-02   7.2842000E-02  
5  26   4.8709000E-02   4.8709000E-02  
5  27   2.0846200E-01   2.0846200E-01  
5  28   5.9863000E-02   5.9863000E-02  
5  29   7.9639000E-02   7.9639000E-02  
5  30   5.3639000E-02   5.3639000E-02  
5  31   1.2497900E-01   1.2497900E-01  
5  32   6.1048000E-02   6.1048000E-02  
5  33   5.9075000E-02   5.9075000E-02  
5  34   5.0457000E-02   5.0457000E-02  
5  35   1.0545600E-01   1.0545600E-01  
5  36   1.8405300E-01   1.8405300E-01  
5  37   1.4024500E-01   1.4024500E-01  
5  38   1.2702300E-01   1.2702300E-01  
5  39   1.6360200E-01   1.6360200E-01  
5  40   1.4097100E-01   1.4097100E-01  
5  41   8.6075000E-02   8.6075000E-02  
5  42   5.9980000E-02   5.9980000E-02  
5  43   1.0040700E-01   1.0040700E-01  
5  44   4.6462000E-02   4.6462000E-02  
5  45   6.0311000E-02   6.0311000E-02  
5  46   1.7543900E-01   1.7543900E-01  
5  47   1.7931600E-01   1.7931600E-01  
5  48   1.0693500E-01   1.0693500E-01  
5  49   7.0287000E-02   7.0287000E-02  
5  50   4.3843000E-02   4.3843000E-02  
5  51   7.4231000E-02   7.4231000E-02  
5  52   7.0644000E-02   7.0644000E-02  
5  53   5.2413000E-02   5.2413000E-02  
5  54   5.0208000E-02   5.0208000E-02  
5  55   5.0518000E-02   5.0518000E-02  
5  56   7.1740000E-02   7.1740000E-02  
5  57   4.6564000E-02   4.6564000E-02  
5  58   1.1030700E-01   1.1030700E-01  
5  59   1.2119200E-01   1.2119200E-01  
5  60   6.6094000E-02   6.6094000E-02  
5  61   1.5314700E-01   1.5314700E-01  
5  62   9.1095000E-02   9.1095000E-02  
5  63   8.5855000E-02   8.5855000E-02  
5  64   4.8018000E-02   4.8018000E-02  
5  65   6.9985000E-02   6.9985000E-02  
5  66   1.0639000E-01   1.0639000E-01  
5  67   4.6770000E-02   4.6770000E-02  
5  68   6.7081000E-02   6.7081000E-02  
5  69   1.2414400E-01   1.2414400E-01  
5  70   6.6051000E-02   6.6051000E-02  
5  71   1.2652900E-01   1.2652900E-01  
5  72   4.5686000E-02   4.5686000E-02  
5  73   9.5534000E-02   9.5534000E-02  
5  74   5.0159000E-02   5.0159000E-02  
5  75   6.2508000E-02   6.2508000E-02  
5  76   5.2625000E-02   5.2625000E-02  
5  77   4.6797000E-02   4.6797000E-02  
5  78   5.5824000E-02   5.5824000E-02  
5  79   6.1589000E-02   6.1589000E-02  
5  80   5.7375000E-02   5.7375000E-02  
5  81   4.9327000E-02   4.9327000E-02  
5  82   5.4801000E-02   5.4801000E-02  
5  83   7.0049000E-02   7.0049000E-02  
5  84   8.5352000E-02   8.5352000E-02  
5  85   7.9434000E-02   7.9434000E-02  
5  86   1.2582400E-01   1.2582400E-01  
5  87   5.4364000E-02   5.4364000E-02  
5  88   1.1022800E-01   1.1022800E-01  
5  89   1.5568500E-01   1.5568500E-01  
5  90   6.5292000E-02   6.5292000E-02  
5  91   1.0504300E-01   1.0504300E-01  
5  92   1.6504700E-01   1.6504700E-01  
5  93   6.4673000E-02   6.4673000E-02  
5  94   7.0062000E-02   7.0062000E-02  
5  95   7.3837000E-02   7.3837000E-02  
5  96   1.6711900E-01   1.6711900E-01  
5  97   1.1868400E-01   1.1868400E-01  
5  98   6.2946000E-02   6.2946000E-02  
5  99   4.8576000E-02   4.8576000E-02  
5  100   7.8243000E-02   7.8243000E-02  
